785.0,616225.0
786.0,617796.0
787.0,619369.0
788.0,620944.0
789.0,622521.0
790.0,624100.0
791.0,625681.0
792.0,627264.0
793.0,628849.0
794.0,630436.0
795.0,632025.0
796.0,633616.0
797.0,635209.0
798.0,636804.0
799.0,638401.0
800.0,640000.0
801.0,641601.0
802.0,643204.0
803.0,644809.0
804.0,646416.0
805.0,648025.0
806.0,649636.0
807.0,651249.0
808.0,652864.0
809.0,654481.0
810.0,656100.0
811.0,657721.0
812.0,659344.0
813.0,660969.0
814.0,662596.0
815.0,664225.0
816.0,665856.0
817.0,667489.0
818.0,669124.0
819.0,670761.0
820.0,672400.0
821.0,674041.0
822.0,675684.0
823.0,677329.0
824.0,678976.0
825.0,680625.0
826.0,682276.0
827.0,683929.0
828.0,685584.0
829.0,687241.0
830.0,688900.0
831.0,690561.0
832.0,692224.0
833.0,693889.0
834.0,695556.0
835.0,697225.0
836.0,698896.0
837.0,700569.0
838.0,702244.0
839.0,703921.0
840.0,705600.0
841.0,707281.0
842.0,708964.0
843.0,710649.0
844.0,712336.0
845.0,714025.0
846.0,715716.0
847.0,717409.0
848.0,719104.0
849.0,720801.0
850.0,722500.0
851.0,724201.0
852.0,725904.0
853.0,727609.0
854.0,729316.0
855.0,731025.0
856.0,732736.0
857.0,734449.0
858.0,736164.0
859.0,737881.0
860.0,739600.0
861.0,741321.0
862.0,743044.0
863.0,744769.0
864.0,746496.0
865.0,748225.0
866.0,749956.0
867.0,751689.0
868.0,753424.0
869.0,755161.0
870.0,756900.0
871.0,758641.0
872.0,760384.0
873.0,762129.0
874.0,763876.0
875.0,765625.0
876.0,767376.0
877.0,769129.0
878.0,770884.0
879.0,772641.0
880.0,774400.0
881.0,776161.0
882.0,777924.0
883.0,779689.0
884.0,781456.0
885.0,783225.0
886.0,784996.0
887.0,786769.0
888.0,788544.0
889.0,790321.0
890.0,792100.0
891.0,793881.0
892.0,795664.0
893.0,797449.0
894.0,799236.0
895.0,801025.0
896.0,802816.0
897.0,804609.0
898.0,806404.0
899.0,808201.0
900.0,810000.0
901.0,811801.0
902.0,813604.0
903.0,815409.0
904.0,817216.0
905.0,819025.0
906.0,820836.0
907.0,822649.0
908.0,824464.0
909.0,826281.0
910.0,828100.0
911.0,829921.0
912.0,831744.0
913.0,833569.0
914.0,835396.0
915.0,837225.0
916.0,839056.0
917.0,840889.0
918.0,842724.0
919.0,844561.0
920.0,846400.0
921.0,848241.0
922.0,850084.0
923.0,851929.0
924.0,853776.0
925.0,855625.0
926.0,857476.0
927.0,859329.0
928.0,861184.0
929.0,863041.0
930.0,864900.0
931.0,866761.0
932.0,868624.0
933.0,870489.0
934.0,872356.0
935.0,874225.0
936.0,876096.0
937.0,877969.0
938.0,879844.0
939.0,881721.0
940.0,883600.0
941.0,885481.0
942.0,887364.0
943.0,889249.0
944.0,891136.0
945.0,893025.0
946.0,894916.0
947.0,896809.0
948.0,898704.0
949.0,900601.0
950.0,902500.0
951.0,904401.0
952.0,906304.0
953.0,908209.0
954.0,910116.0
955.0,912025.0
956.0,913936.0
957.0,915849.0
958.0,917764.0
959.0,919681.0
960.0,921600.0
961.0,923521.0
962.0,925444.0
963.0,927369.0
964.0,929296.0
965.0,931225.0
966.0,933156.0
967.0,935089.0
968.0,937024.0
969.0,938961.0
970.0,940900.0
971.0,942841.0
972.0,944784.0
973.0,946729.0
974.0,948676.0
975.0,950625.0
976.0,952576.0
977.0,954529.0
978.0,956484.0
979.0,958441.0
980.0,960400.0
981.0,962361.0
982.0,964324.0
983.0,966289.0
984.0,968256.0
985.0,970225.0
986.0,972196.0
987.0,974169.0
988.0,976144.0
989.0,978121.0
990.0,980100.0
991.0,982081.0
992.0,984064.0
993.0,986049.0
994.0,988036.0
995.0,990025.0
996.0,992016.0
997.0,994009.0
998.0,996004.0
999.0,998001.0
